Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/18/2020 08:05:00,PJM,61847,17.56,0.68,0
02/18/2020 08:05:00,WEST,61752,16.69,-0.19,0
02/18/2020 08:10:00,CAPITL,61757,18.6,1.26,0
02/18/2020 08:10:00,CENTRL,61754,17.73,0.4,0
02/18/2020 08:10:00,DUNWOD,61760,19,1.66,0
02/18/2020 08:10:00,GENESE,61753,17.46,0.12,0
02/18/2020 08:10:00,H Q,61844,16.94,-0.4,0
02/18/2020 08:10:00,HUD VL,61758,18.81,1.47,0
02/18/2020 08:10:00,LONGIL,61762,19.54,2.2,0
02/18/2020 08:10:00,MHK VL,61756,18.12,0.78,0
02/18/2020 08:10:00,MILLWD,61759,18.91,1.58,0
02/18/2020 08:10:00,N.Y.C.,61761,19.16,1.82,0
02/18/2020 08:10:00,NORTH,61755,16.99,-0.35,0
02/18/2020 08:10:00,NPX,61845,20.73,1.28,-2.11
02/18/2020 08:10:00,O H,61846,16.85,-0.49,0
02/18/2020 08:10:00,PJM,61847,18.03,0.69,0
02/18/2020 08:10:00,WEST,61752,17.15,-0.19,0
02/18/2020 08:15:00,CAPITL,61757,19.56,1.37,0
02/18/2020 08:15:00,CENTRL,61754,18.62,0.42,0
02/18/2020 08:15:00,DUNWOD,61760,19.98,1.78,0
02/18/2020 08:15:00,GENESE,61753,18.27,0.07,0
02/18/2020 08:15:00,H Q,61844,17.76,-0.44,0
02/18/2020 08:15:00,HUD VL,61758,19.78,1.58,0
02/18/2020 08:15:00,LONGIL,61762,20.56,2.36,0
02/18/2020 08:15:00,MHK VL,61756,19.04,0.84,0
02/18/2020 08:15:00,MILLWD,61759,19.89,1.69,0
02/18/2020 08:15:00,N.Y.C.,61761,20.15,1.95,0
02/18/2020 08:15:00,NORTH,61755,17.78,-0.42,0
02/18/2020 08:15:00,NPX,61845,21.69,1.38,-2.11
02/18/2020 08:15:00,O H,61846,17.63,-0.56,0
02/18/2020 08:15:00,PJM,61847,18.94,0.75,0
02/18/2020 08:15:00,WEST,61752,17.94,-0.25,0
02/18/2020 08:20:00,CAPITL,61757,19.58,1.4,0
02/18/2020 08:20:00,CENTRL,61754,18.67,0.49,0
02/18/2020 08:20:00,DUNWOD,61760,20,1.82,0
02/18/2020 08:20:00,GENESE,61753,18.33,0.14,0
02/18/2020 08:20:00,H Q,61844,17.71,-0.47,0
02/18/2020 08:20:00,HUD VL,61758,19.8,1.62,0
02/18/2020 08:20:00,LONGIL,61762,20.56,2.38,0
02/18/2020 08:20:00,MHK VL,61756,19.05,0.87,0
02/18/2020 08:20:00,MILLWD,61759,19.91,1.73,0
02/18/2020 08:20:00,N.Y.C.,61761,20.16,1.98,0
02/18/2020 08:20:00,NORTH,61755,17.71,-0.47,0
02/18/2020 08:20:00,NPX,61845,20.71,1.4,-1.13
02/18/2020 08:20:00,O H,61846,17.73,-0.45,0
02/18/2020 08:20:00,PJM,61847,19,0.82,0
02/18/2020 08:20:00,WEST,61752,18.04,-0.15,0
02/18/2020 08:25:00,CAPITL,61757,19.58,1.4,0
02/18/2020 08:25:00,CENTRL,61754,18.67,0.49,0
02/18/2020 08:25:00,DUNWOD,61760,20,1.82,0
02/18/2020 08:25:00,GENESE,61753,18.35,0.16,0
02/18/2020 08:25:00,H Q,61844,17.71,-0.47,0
02/18/2020 08:25:00,HUD VL,61758,19.8,1.62,0
02/18/2020 08:25:00,LONGIL,61762,20.56,2.38,0
02/18/2020 08:25:00,MHK VL,61756,19.05,0.87,0
02/18/2020 08:25:00,MILLWD,61759,19.91,1.73,0
02/18/2020 08:25:00,N.Y.C.,61761,20.16,1.98,0
02/18/2020 08:25:00,NORTH,61755,17.69,-0.49,0
02/18/2020 08:25:00,NPX,61845,20.73,1.42,-1.13
02/18/2020 08:25:00,O H,61846,17.75,-0.44,0
02/18/2020 08:25:00,PJM,61847,19.02,0.84,0
02/18/2020 08:25:00,WEST,61752,18.06,-0.13,0
02/18/2020 08:30:00,CAPITL,61757,19.58,1.4,0
02/18/2020 08:30:00,CENTRL,61754,18.62,0.44,0
02/18/2020 08:30:00,DUNWOD,61760,20,1.82,0
02/18/2020 08:30:00,GENESE,61753,18.31,0.13,0
02/18/2020 08:30:00,H Q,61844,17.73,-0.45,0
02/18/2020 08:30:00,HUD VL,61758,19.8,1.62,0
02/18/2020 08:30:00,LONGIL,61762,20.56,2.38,0
02/18/2020 08:30:00,MHK VL,61756,19.04,0.85,0
02/18/2020 08:30:00,MILLWD,61759,19.89,1.71,0
02/18/2020 08:30:00,N.Y.C.,61761,20.17,1.98,0
02/18/2020 08:30:00,NORTH,61755,17.71,-0.47,0
02/18/2020 08:30:00,NPX,61845,20.73,1.42,-1.13
02/18/2020 08:30:00,O H,61846,17.67,-0.51,0
02/18/2020 08:30:00,PJM,61847,18.96,0.78,0
02/18/2020 08:30:00,WEST,61752,17.96,-0.22,0
02/18/2020 08:35:00,CAPITL,61757,19.62,1.4,0
02/18/2020 08:35:00,CENTRL,61754,18.69,0.47,0
02/18/2020 08:35:00,DUNWOD,61760,20,1.79,0
02/18/2020 08:35:00,GENESE,61753,18.38,0.16,0
02/18/2020 08:35:00,H Q,61844,17.76,-0.45,0
02/18/2020 08:35:00,HUD VL,61758,19.82,1.6,0
02/18/2020 08:35:00,LONGIL,61762,20.56,2.35,0
02/18/2020 08:35:00,MHK VL,61756,19.07,0.86,0
02/18/2020 08:35:00,MILLWD,61759,19.91,1.69,0
02/18/2020 08:35:00,N.Y.C.,61761,20.19,1.97,0
02/18/2020 08:35:00,NORTH,61755,17.74,-0.47,0
02/18/2020 08:35:00,NPX,61845,20.81,1.4,-1.19
02/18/2020 08:35:00,O H,61846,17.76,-0.45,0
02/18/2020 08:35:00,PJM,61847,19.01,0.8,0
02/18/2020 08:35:00,WEST,61752,18.07,-0.15,0
02/18/2020 08:40:00,CAPITL,61757,20.38,1.46,0
02/18/2020 08:40:00,CENTRL,61754,19.38,0.45,0
02/18/2020 08:40:00,DUNWOD,61760,20.8,1.87,0
02/18/2020 08:40:00,GENESE,61753,19.04,0.11,0
02/18/2020 08:40:00,H Q,61844,18.45,-0.47,0
02/18/2020 08:40:00,HUD VL,61758,20.59,1.67,0
02/18/2020 08:40:00,LONGIL,61762,21.39,2.46,0
02/18/2020 08:40:00,MHK VL,61756,19.82,0.89,0
02/18/2020 08:40:00,MILLWD,61759,20.71,1.78,0
02/18/2020 08:40:00,N.Y.C.,61761,20.99,2.06,0
02/18/2020 08:40:00,NORTH,61755,18.45,-0.47,0
02/18/2020 08:40:00,NPX,61845,21.58,1.46,-1.19
02/18/2020 08:40:00,O H,61846,18.36,-0.57,0
02/18/2020 08:40:00,PJM,61847,19.72,0.79,0
02/18/2020 08:40:00,WEST,61752,18.66,-0.26,0
02/18/2020 08:45:00,CAPITL,61757,20.44,1.46,0
02/18/2020 08:45:00,CENTRL,61754,19.44,0.45,0
02/18/2020 08:45:00,DUNWOD,61760,20.86,1.88,0
02/18/2020 08:45:00,GENESE,61753,19.11,0.13,0
02/18/2020 08:45:00,H Q,61844,18.51,-0.47,0
02/18/2020 08:45:00,HUD VL,61758,20.65,1.67,0
02/18/2020 08:45:00,LONGIL,61762,21.45,2.47,0
02/18/2020 08:45:00,MHK VL,61756,19.87,0.89,0
02/18/2020 08:45:00,MILLWD,61759,20.75,1.77,0
02/18/2020 08:45:00,N.Y.C.,61761,21.05,2.07,0
02/18/2020 08:45:00,NORTH,61755,18.49,-0.49,0
02/18/2020 08:45:00,NPX,61845,21.64,1.46,-1.19
02/18/2020 08:45:00,O H,61846,18.43,-0.55,0
02/18/2020 08:45:00,PJM,61847,19.78,0.8,0
02/18/2020 08:45:00,WEST,61752,18.73,-0.25,0
02/18/2020 08:50:00,CAPITL,61757,20.95,1.5,0
02/18/2020 08:50:00,CENTRL,61754,19.92,0.47,0
02/18/2020 08:50:00,DUNWOD,61760,21.38,1.93,0
02/18/2020 08:50:00,GENESE,61753,19.55,0.1,0
02/18/2020 08:50:00,H Q,61844,19.73,-0.49,-0.76
02/18/2020 08:50:00,HUD VL,61758,21.16,1.71,0
02/18/2020 08:50:00,LONGIL,61762,22,2.55,0
02/18/2020 08:50:00,MHK VL,61756,20.34,0.9,0
02/18/2020 08:50:00,MILLWD,61759,21.28,1.83,0
02/18/2020 08:50:00,N.Y.C.,61761,21.57,2.12,0
02/18/2020 08:50:00,NORTH,61755,18.94,-0.51,0
02/18/2020 08:50:00,NPX,61845,21.82,1.5,-0.87
02/18/2020 08:50:00,O H,61846,24.6,-0.6,-5.75
02/18/2020 08:50:00,PJM,61847,21.03,0.82,-0.76
02/18/2020 08:50:00,WEST,61752,19.18,-0.27,0
02/18/2020 08:55:00,CAPITL,61757,21.4,1.53,0
02/18/2020 08:55:00,CENTRL,61754,20.35,0.48,0
02/18/2020 08:55:00,DUNWOD,61760,21.86,1.99,0
02/18/2020 08:55:00,GENESE,61753,19.97,0.1,0
02/18/2020 08:55:00,H Q,61844,20.14,-0.5,-0.76
02/18/2020 08:55:00,HUD VL,61758,21.64,1.77,0
02/18/2020 08:55:00,LONGIL,61762,22.48,2.6,0
02/18/2020 08:55:00,MHK VL,61756,20.81,0.93,0
02/18/2020 08:55:00,MILLWD,61759,21.74,1.87,0
02/18/2020 08:55:00,N.Y.C.,61761,22.04,2.17,0
02/18/2020 08:55:00,NORTH,61755,19.34,-0.54,0
02/18/2020 08:55:00,NPX,61845,22.27,1.53,-0.87
02/18/2020 08:55:00,O H,61846,25.01,-0.62,-5.75
02/18/2020 08:55:00,PJM,61847,21.47,0.83,-0.76
02/18/2020 08:55:00,WEST,61752,19.58,-0.3,0
02/18/2020 09:00:00,CAPITL,61757,19.55,1.5,0
02/18/2020 09:00:00,CENTRL,61754,18.55,0.5,0
02/18/2020 09:00:00,DUNWOD,61760,19.98,1.93,0
02/18/2020 09:00:00,GENESE,61753,18.21,0.16,0
02/18/2020 09:00:00,H Q,61844,18.29,-0.52,-0.76
02/18/2020 09:00:00,HUD VL,61758,19.77,1.72,0
02/18/2020 09:00:00,LONGIL,61762,20.61,2.56,0
02/18/2020 09:00:00,MHK VL,61756,18.95,0.9,0
02/18/2020 09:00:00,MILLWD,61759,19.89,1.84,0
02/18/2020 09:00:00,N.Y.C.,61761,20.17,2.11,-0.01
02/18/2020 09:00:00,NORTH,61755,17.45,-0.6,0
02/18/2020 09:00:00,NPX,61845,20.42,1.5,-0.87
02/18/2020 09:00:00,O H,61846,23.35,-0.45,-5.75
02/18/2020 09:00:00,PJM,61847,19.7,0.88,-0.76
02/18/2020 09:00:00,WEST,61752,17.89,-0.16,0
02/18/2020 09:05:00,CAPITL,61757,16.88,1.35,0
02/18/2020 09:05:00,CENTRL,61754,16.04,0.51,0
02/18/2020 09:05:00,DUNWOD,61760,17.27,1.74,0
02/18/2020 09:05:00,GENESE,61753,15.81,0.28,0
02/18/2020 09:05:00,H Q,61844,15.02,-0.51,0
02/18/2020 09:05:00,HUD VL,61758,17.07,1.54,0
02/18/2020 09:05:00,LONGIL,61762,17.86,2.33,0
02/18/2020 09:05:00,MHK VL,61756,16.35,0.82,0
02/18/2020 09:05:00,MILLWD,61759,17.19,1.66,0
02/18/2020 09:05:00,N.Y.C.,61761,17.47,1.91,-0.03
02/18/2020 09:05:00,NORTH,61755,14.91,-0.62,0
02/18/2020 09:05:00,NPX,61845,20.06,1.35,-3.19
02/18/2020 09:05:00,O H,61846,15.3,-0.23,0
02/18/2020 09:05:00,PJM,61847,16.38,0.85,0
02/18/2020 09:05:00,WEST,61752,15.56,0.03,0
02/18/2020 09:10:00,CAPITL,61757,16.9,1.35,0
02/18/2020 09:10:00,CENTRL,61754,16.06,0.51,0
02/18/2020 09:10:00,DUNWOD,61760,17.29,1.74,0
02/18/2020 09:10:00,GENESE,61753,15.81,0.26,0
02/18/2020 09:10:00,H Q,61844,15.03,-0.51,0
02/18/2020 09:10:00,HUD VL,61758,17.08,1.54,0
02/18/2020 09:10:00,LONGIL,61762,17.86,2.32,0
02/18/2020 09:10:00,MHK VL,61756,16.35,0.81,0
02/18/2020 09:10:00,MILLWD,61759,17.21,1.66,0
02/18/2020 09:10:00,N.Y.C.,61761,17.45,1.9,-0.01
02/18/2020 09:10:00,NORTH,61755,14.92,-0.62,0
02/18/2020 09:10:00,NPX,61845,20.1,1.37,-3.19
02/18/2020 09:10:00,O H,61846,15.3,-0.25,0
02/18/2020 09:10:00,PJM,61847,16.4,0.85,0
02/18/2020 09:10:00,WEST,61752,15.58,0.03,0
02/18/2020 09:15:00,CAPITL,61757,18.56,1.31,-1.87
02/18/2020 09:15:00,CENTRL,61754,16.14,0.46,-0.3
02/18/2020 09:15:00,DUNWOD,61760,18.47,1.71,-1.38
02/18/2020 09:15:00,GENESE,61753,15.78,0.17,-0.23
02/18/2020 09:15:00,H Q,61844,14.9,-0.48,0
02/18/2020 09:15:00,HUD VL,61758,18.27,1.51,-1.38
02/18/2020 09:15:00,LONGIL,61762,19.05,2.28,-1.4
02/18/2020 09:15:00,MHK VL,61756,16.44,0.77,-0.3
02/18/2020 09:15:00,MILLWD,61759,18.41,1.63,-1.4
02/18/2020 09:15:00,N.Y.C.,61761,18.64,1.86,-1.4
02/18/2020 09:15:00,NORTH,61755,14.83,-0.55,0
02/18/2020 09:15:00,NPX,61845,21.5,1.32,-4.8
02/18/2020 09:15:00,O H,61846,15.29,-0.37,-0.28
02/18/2020 09:15:00,PJM,61847,17.04,0.78,-0.88
02/18/2020 09:15:00,WEST,61752,15.57,-0.09,-0.28
02/18/2020 09:20:00,CAPITL,61757,17.16,1.34,0
02/18/2020 09:20:00,CENTRL,61754,16.3,0.49,0
02/18/2020 09:20:00,DUNWOD,61760,17.57,1.76,0
02/18/2020 09:20:00,GENESE,61753,15.99,0.17,0
02/18/2020 09:20:00,H Q,61844,15.32,-0.49,0
02/18/2020 09:20:00,HUD VL,61758,17.36,1.55,0
02/18/2020 09:20:00,LONGIL,61762,18.15,2.33,-0.02
02/18/2020 09:20:00,MHK VL,61756,16.6,0.79,0
02/18/2020 09:20:00,MILLWD,61759,17.49,1.68,0
02/18/2020 09:20:00,N.Y.C.,61761,20.52,1.93,-2.78
02/18/2020 09:20:00,NORTH,61755,15.24,-0.57,0
02/18/2020 09:20:00,NPX,61845,20.05,1.36,-2.88
02/18/2020 09:20:00,O H,61846,15.45,-0.36,0
02/18/2020 09:20:00,PJM,61847,16.67,0.85,0
02/18/2020 09:20:00,WEST,61752,15.75,-0.06,0
02/18/2020 09:25:00,CAPITL,61757,18.18,1.41,0
02/18/2020 09:25:00,CENTRL,61754,17.26,0.49,0
02/18/2020 09:25:00,DUNWOD,61760,18.62,1.84,0
02/18/2020 09:25:00,GENESE,61753,16.9,0.13,0
02/18/2020 09:25:00,H Q,61844,16.27,-0.5,0
02/18/2020 09:25:00,HUD VL,61758,18.4,1.63,0
02/18/2020 09:25:00,LONGIL,61762,34.63,2.47,-15.39
02/18/2020 09:25:00,MHK VL,61756,17.61,0.84,0
02/18/2020 09:25:00,MILLWD,61759,18.53,1.76,0
02/18/2020 09:25:00,N.Y.C.,61761,23.93,2.03,-5.13
02/18/2020 09:25:00,NORTH,61755,16.2,-0.57,0
02/18/2020 09:25:00,NPX,61845,21.09,1.44,-2.88
02/18/2020 09:25:00,O H,61846,16.32,-0.45,0
02/18/2020 09:25:00,PJM,61847,17.61,0.84,0
02/18/2020 09:25:00,WEST,61752,16.62,-0.15,0
02/18/2020 09:30:00,CAPITL,61757,18.54,1.45,0
02/18/2020 09:30:00,CENTRL,61754,17.58,0.5,0
02/18/2020 09:30:00,DUNWOD,61760,18.97,1.88,0
02/18/2020 09:30:00,GENESE,61753,17.21,0.12,0
02/18/2020 09:30:00,H Q,61844,16.57,-0.51,0
02/18/2020 09:30:00,HUD VL,61758,18.74,1.66,0
02/18/2020 09:30:00,LONGIL,61762,34.64,2.51,-15.04
02/18/2020 09:30:00,MHK VL,61756,17.94,0.85,0
02/18/2020 09:30:00,MILLWD,61759,18.88,1.79,0
02/18/2020 09:30:00,N.Y.C.,61761,24.22,2.07,-5.07
02/18/2020 09:30:00,NORTH,61755,16.52,-0.56,0
02/18/2020 09:30:00,NPX,61845,21.43,1.47,-2.88
02/18/2020 09:30:00,O H,61846,16.59,-0.5,0
02/18/2020 09:30:00,PJM,61847,17.94,0.85,0
02/18/2020 09:30:00,WEST,61752,16.9,-0.19,0
02/18/2020 09:35:00,CAPITL,61757,18.73,1.45,0
02/18/2020 09:35:00,CENTRL,61754,17.78,0.5,0
02/18/2020 09:35:00,DUNWOD,61760,19.15,1.87,0
02/18/2020 09:35:00,GENESE,61753,17.43,0.16,0
02/18/2020 09:35:00,H Q,61844,16.76,-0.52,0
02/18/2020 09:35:00,HUD VL,61758,18.92,1.64,0
02/18/2020 09:35:00,LONGIL,61762,34.66,2.49,-14.89
02/18/2020 09:35:00,MHK VL,61756,18.14,0.86,0
02/18/2020 09:35:00,MILLWD,61759,19.06,1.78,0
02/18/2020 09:35:00,N.Y.C.,61761,24.36,2.04,-5.04
02/18/2020 09:35:00,NORTH,61755,16.74,-0.54,0
02/18/2020 09:35:00,NPX,61845,22.09,1.47,-3.34
02/18/2020 09:35:00,O H,61846,16.83,-0.45,0
02/18/2020 09:35:00,PJM,61847,18.13,0.85,0
02/18/2020 09:35:00,WEST,61752,17.14,-0.14,0
02/18/2020 09:40:00,CAPITL,61757,19.46,1.51,0
02/18/2020 09:40:00,CENTRL,61754,18.49,0.54,0
02/18/2020 09:40:00,DUNWOD,61760,19.9,1.94,0
02/18/2020 09:40:00,GENESE,61753,18.14,0.18,0
02/18/2020 09:40:00,H Q,61844,17.42,-0.54,0
02/18/2020 09:40:00,HUD VL,61758,19.66,1.71,0
02/18/2020 09:40:00,LONGIL,61762,37.62,2.57,-17.1
02/18/2020 09:40:00,MHK VL,61756,18.87,0.92,0
02/18/2020 09:40:00,MILLWD,61759,19.81,1.85,0
02/18/2020 09:40:00,N.Y.C.,61761,25.83,2.12,-5.75
02/18/2020 09:40:00,NORTH,61755,17.42,-0.54,0
02/18/2020 09:40:00,NPX,61845,22.82,1.53,-3.34
02/18/2020 09:40:00,O H,61846,17.52,-0.43,0
02/18/2020 09:40:00,PJM,61847,18.85,0.9,0
02/18/2020 09:40:00,WEST,61752,17.83,-0.12,0
02/18/2020 09:45:00,CAPITL,61757,19.56,1.5,0
02/18/2020 09:45:00,CENTRL,61754,18.59,0.52,0
02/18/2020 09:45:00,DUNWOD,61760,19.98,1.91,0
02/18/2020 09:45:00,GENESE,61753,18.25,0.18,0
02/18/2020 09:45:00,H Q,61844,17.54,-0.52,0
02/18/2020 09:45:00,HUD VL,61758,19.75,1.68,0
02/18/2020 09:45:00,LONGIL,61762,34.67,2.55,-14.06
02/18/2020 09:45:00,MHK VL,61756,18.97,0.9,0
02/18/2020 09:45:00,MILLWD,61759,19.89,1.82,0
02/18/2020 09:45:00,N.Y.C.,61761,25.91,2.11,-5.73
02/18/2020 09:45:00,NORTH,61755,17.56,-0.51,0
02/18/2020 09:45:00,NPX,61845,22.9,1.5,-3.34
02/18/2020 09:45:00,O H,61846,17.6,-0.47,0
02/18/2020 09:45:00,PJM,61847,18.93,0.87,0
02/18/2020 09:45:00,WEST,61752,17.9,-0.16,0
02/18/2020 09:50:00,CAPITL,61757,19.58,1.52,0
02/18/2020 09:50:00,CENTRL,61754,18.61,0.54,0
02/18/2020 09:50:00,DUNWOD,61760,19.98,1.91,0
02/18/2020 09:50:00,GENESE,61753,18.27,0.2,0
02/18/2020 09:50:00,H Q,61844,17.52,-0.54,0
02/18/2020 09:50:00,HUD VL,61758,19.75,1.68,0
02/18/2020 09:50:00,LONGIL,61762,34.69,2.55,-14.08
02/18/2020 09:50:00,MHK VL,61756,18.99,0.92,0
02/18/2020 09:50:00,MILLWD,61759,19.89,1.82,0
02/18/2020 09:50:00,N.Y.C.,61761,25.88,2.09,-5.72
02/18/2020 09:50:00,NORTH,61755,17.54,-0.52,0
02/18/2020 09:50:00,NPX,61845,22.91,1.52,-3.33
02/18/2020 09:50:00,O H,61846,17.63,-0.43,0
02/18/2020 09:50:00,PJM,61847,18.95,0.89,0
02/18/2020 09:50:00,WEST,61752,17.96,-0.11,0
02/18/2020 09:55:00,CAPITL,61757,20.22,1.57,0
02/18/2020 09:55:00,CENTRL,61754,19.21,0.56,0
02/18/2020 09:55:00,DUNWOD,61760,20.62,1.98,0
02/18/2020 09:55:00,GENESE,61753,18.87,0.22,0
02/18/2020 09:55:00,H Q,61844,18.09,-0.56,0
02/18/2020 09:55:00,HUD VL,61758,20.38,1.73,0
02/18/2020 09:55:00,LONGIL,61762,47.09,2.63,-25.81
02/18/2020 09:55:00,MHK VL,61756,19.6,0.95,0
02/18/2020 09:55:00,MILLWD,61759,20.53,1.88,0
02/18/2020 09:55:00,N.Y.C.,61761,27.27,2.16,-6.46
02/18/2020 09:55:00,NORTH,61755,18.11,-0.54,0
02/18/2020 09:55:00,NPX,61845,23.52,1.55,-3.33
02/18/2020 09:55:00,O H,61846,18.22,-0.43,0
02/18/2020 09:55:00,PJM,61847,19.56,0.91,0
02/18/2020 09:55:00,WEST,61752,18.56,-0.09,0
02/18/2020 10:00:00,CAPITL,61757,17.16,1.34,0
02/18/2020 10:00:00,CENTRL,61754,16.27,0.46,0
02/18/2020 10:00:00,DUNWOD,61760,17.51,1.69,0
02/18/2020 10:00:00,GENESE,61753,15.99,0.17,0
02/18/2020 10:00:00,H Q,61844,15.34,-0.47,0
02/18/2020 10:00:00,HUD VL,61758,17.29,1.47,0
02/18/2020 10:00:00,LONGIL,61762,38.49,2.18,-20.49
02/18/2020 10:00:00,MHK VL,61756,16.64,0.82,0
02/18/2020 10:00:00,MILLWD,61759,17.43,1.61,0
02/18/2020 10:00:00,N.Y.C.,61761,19.45,1.85,-1.79
02/18/2020 10:00:00,NORTH,61755,15.39,-0.43,0
02/18/2020 10:00:00,NPX,61845,20.47,1.33,-3.33
02/18/2020 10:00:00,O H,61846,15.42,-0.39,0
02/18/2020 10:00:00,PJM,61847,16.59,0.77,0
02/18/2020 10:00:00,WEST,61752,15.7,-0.11,0
02/18/2020 10:05:00,CAPITL,61757,17.18,1.36,0
02/18/2020 10:05:00,CENTRL,61754,16.25,0.43,0
02/18/2020 10:05:00,DUNWOD,61760,17.56,1.74,0
02/18/2020 10:05:00,GENESE,61753,15.9,0.08,0
02/18/2020 10:05:00,H Q,61844,15.35,-0.47,0
02/18/2020 10:05:00,HUD VL,61758,17.34,1.52,0
02/18/2020 10:05:00,LONGIL,61762,36.05,2.22,-18.01
02/18/2020 10:05:00,MHK VL,61756,16.65,0.82,0
02/18/2020 10:05:00,MILLWD,61759,17.48,1.66,0
02/18/2020 10:05:00,N.Y.C.,61761,19.69,1.91,-1.95
02/18/2020 10:05:00,NORTH,61755,15.41,-0.41,0
02/18/2020 10:05:00,NPX,61845,22.07,1.36,-4.89
02/18/2020 10:05:00,O H,61846,15.3,-0.52,0
02/18/2020 10:05:00,PJM,61847,16.58,0.76,0
02/18/2020 10:05:00,WEST,61752,15.59,-0.24,0
02/18/2020 10:10:00,CAPITL,61757,17.26,1.37,0
02/18/2020 10:10:00,CENTRL,61754,16.3,0.41,0
02/18/2020 10:10:00,DUNWOD,61760,17.68,1.79,0
02/18/2020 10:10:00,GENESE,61753,15.92,0.03,0
02/18/2020 10:10:00,H Q,61844,15.41,-0.48,0
02/18/2020 10:10:00,HUD VL,61758,17.45,1.56,0
02/18/2020 10:10:00,LONGIL,61762,36.37,2.27,-18.21
02/18/2020 10:10:00,MHK VL,61756,16.7,0.81,0
02/18/2020 10:10:00,MILLWD,61759,17.59,1.7,0
02/18/2020 10:10:00,N.Y.C.,61761,20.25,1.95,-2.41
02/18/2020 10:10:00,NORTH,61755,15.46,-0.43,0
02/18/2020 10:10:00,NPX,61845,22.16,1.38,-4.89
02/18/2020 10:10:00,O H,61846,15.3,-0.59,0
02/18/2020 10:10:00,PJM,61847,16.65,0.76,0
02/18/2020 10:10:00,WEST,61752,15.59,-0.3,0
02/18/2020 10:15:00,CAPITL,61757,17.13,1.36,0
02/18/2020 10:15:00,CENTRL,61754,16.21,0.44,0
02/18/2020 10:15:00,DUNWOD,61760,17.54,1.77,0
02/18/2020 10:15:00,GENESE,61753,15.87,0.1,0
02/18/2020 10:15:00,H Q,61844,15.28,-0.49,0
02/18/2020 10:15:00,HUD VL,61758,17.32,1.55,0
02/18/2020 10:15:00,LONGIL,61762,37.76,2.26,-19.73
02/18/2020 10:15:00,MHK VL,61756,16.59,0.82,0
02/18/2020 10:15:00,MILLWD,61759,17.44,1.67,0
02/18/2020 10:15:00,N.Y.C.,61761,20.77,1.94,-3.06
02/18/2020 10:15:00,NORTH,61755,15.33,-0.44,0
02/18/2020 10:15:00,NPX,61845,22.03,1.37,-4.89
02/18/2020 10:15:00,O H,61846,15.28,-0.49,0
02/18/2020 10:15:00,PJM,61847,16.56,0.79,0
02/18/2020 10:15:00,WEST,61752,15.57,-0.21,0
02/18/2020 10:20:00,CAPITL,61757,17.14,1.37,0
02/18/2020 10:20:00,CENTRL,61754,16.23,0.46,0
02/18/2020 10:20:00,DUNWOD,61760,17.55,1.78,0
02/18/2020 10:20:00,GENESE,61753,15.87,0.1,0
02/18/2020 10:20:00,H Q,61844,15.28,-0.49,0
02/18/2020 10:20:00,HUD VL,61758,17.32,1.55,0
02/18/2020 10:20:00,LONGIL,61762,37.11,2.27,-19.07
02/18/2020 10:20:00,MHK VL,61756,16.59,0.82,0
02/18/2020 10:20:00,MILLWD,61759,17.46,1.69,0
02/18/2020 10:20:00,N.Y.C.,61761,20.98,1.96,-3.25
02/18/2020 10:20:00,NORTH,61755,15.33,-0.44,0
02/18/2020 10:20:00,NPX,61845,20.98,1.37,-3.83
02/18/2020 10:20:00,O H,61846,15.3,-0.47,0
02/18/2020 10:20:00,PJM,61847,16.58,0.8,0
02/18/2020 10:20:00,WEST,61752,15.6,-0.17,0
02/18/2020 10:25:00,CAPITL,61757,17.02,1.36,0
02/18/2020 10:25:00,CENTRL,61754,16.14,0.49,0
02/18/2020 10:25:00,DUNWOD,61760,17.43,1.77,0
02/18/2020 10:25:00,GENESE,61753,15.83,0.17,0
02/18/2020 10:25:00,H Q,61844,15.16,-0.5,0
02/18/2020 10:25:00,HUD VL,61758,17.19,1.54,0
02/18/2020 10:25:00,LONGIL,61762,37.11,2.26,-19.2
02/18/2020 10:25:00,MHK VL,61756,16.49,0.83,0
02/18/2020 10:25:00,MILLWD,61759,17.33,1.68,0
02/18/2020 10:25:00,N.Y.C.,61761,36.48,1.94,-18.88
02/18/2020 10:25:00,NORTH,61755,15.17,-0.49,0
02/18/2020 10:25:00,NPX,61845,20.85,1.36,-3.83
02/18/2020 10:25:00,O H,61846,15.3,-0.36,0
02/18/2020 10:25:00,PJM,61847,16.5,0.84,0
02/18/2020 10:25:00,WEST,61752,15.59,-0.06,0
02/18/2020 10:30:00,CAPITL,61757,16.21,1.31,0
02/18/2020 10:30:00,CENTRL,61754,15.36,0.46,0
02/18/2020 10:30:00,DUNWOD,61760,16.58,1.68,0
02/18/2020 10:30:00,GENESE,61753,15.08,0.18,0
02/18/2020 10:30:00,H Q,61844,14.42,-0.48,0
02/18/2020 10:30:00,HUD VL,61758,16.36,1.46,0
02/18/2020 10:30:00,LONGIL,61762,37.09,2.15,-20.05
02/18/2020 10:30:00,MHK VL,61756,15.69,0.79,0
02/18/2020 10:30:00,MILLWD,61759,16.5,1.6,0
02/18/2020 10:30:00,N.Y.C.,61761,42.67,1.83,-25.93
02/18/2020 10:30:00,NORTH,61755,14.42,-0.48,0
